0	n	1	1			−0.1149	0.0027	
1	H	1	0	0	0	0.8783	0.0086	
153	90	1.4554	0.0017	5.1115	0.0062	0.0024
154	91	1.588	0.006	5.1239	0.0079	0.0006
155	92	1.567	0.008	5.1221	0.0069	0.0008
156	93	1.612	0.008	5.1264	0.0071	0.0009
157	94	1.702	0.007	5.1351	0.0075	0.0010
158	95	1.765	0.008	5.1413	0.0078	0.0011
159	96	1.852	0.008	5.1498	0.0084	0.0012
64	Gd	145	81	−1.915	0.029	4.9786	0.0077	0.0029
146	82	−1.914	0.015	4.9801	0.0140	0.0015
148	84	−1.617	0.015	5.0080	0.0171	0.0015
150	86	−1.358	0.015	5.0342	0.0159	0.0015
152	88	−1.01	0.001	5.0774	0.0048	0.0001
154	90	−0.5338	0.0003	5.1223	0.0040	0.0001
155	91	−0.4309	0.0002	5.1319	0.0041	0.0001
156	92	−0.3229	0.0002	5.1420	0.0042	0.0001
157	93	−0.2918	0.0001	5.1449	0.0042	0.0001
158	94	−0.1643	0.0001	5.1569	0.0043	0.0001
160	96	0	0	5.1734	0.0044	0
65	Tb	147	82	−1.393	0.012	4.9201	0.1508	0.0032
148	83	−1.304	0.011	4.9291	0.1507	0.0030
149	84	−1.175	0.009	4.9427	0.1506	0.0027
150	85	−1.100	0.009	4.9499	0.1505	0.0025
151	86	−0.969	0.008	4.9630	0.1504	0.0022
152	87	−0.909	0.008	4.9689	0.1504	0.0021
153	88	−0.655	0.008	4.9950	0.1502	0.0016
154	89	−0.272	0.018	5.0333	0.1501	0.0019
155	90	−0.215	0.009	5.0391	0.1500	0.0010
157	92	−0.116	0.008	5.0489	0.1500	0.0009
159	94	0	0	5.0600	0.1500	0
66	Dy	146	80	−0.018	0.002	5.0438	0.2389	0.0002
148	82	0	0	5.0455	0.2389	0
149	83	0.119	0.013	5.0567	0.2394	0.0012
150	84	0.268	0.026	5.0706	0.2413	0.0026
151	85	0.370	0.037	5.0801	0.2435	0.0036
152	86	0.530	0.053	5.0950	0.2482	0.0051
153	87	0.621	0.062	5.1035	0.2516	0.0060
154	88	0.844	0.084	5.1241	0.2618	0.0082
155	89	1.077	0.108	5.1457	0.2751	0.0103
156	90	1.257	0.126	5.1622	0.2869	0.0123
157	91	1.352	0.135	5.1709	0.2936	0.0133
158	92	1.468	0.147	5.1815	0.3023	0.0144
159	93	1.478	0.148	5.1825	0.3031	0.0144
160	94	1.616	0.162	5.1951	0.3139	0.0155
161	95	1.647	0.165	5.1962	0.0459	0.0159
162	96	1.753	0.175	5.2074	0.0172	0.0169
163	97	1.806	0.181	5.2099	0.0120	0.0169
164	98	1.901	0.190	5.2218	0.0106	0.0179
67	Ho	151	84	−1.709	0.008	5.0398	0.0354	0.0008
152	85	−1.486	0.006	5.0614	0.0343	0.0006
153	86	−1.324	0.005	5.0760	0.0339	0.0005
154	87	−1.234	0.003	5.0856	0.0333	0.0003
155	88	−1.003	0.003	5.1076	0.0326	0.0003
156	89	−0.881	0.003	5.1156	0.0326	0.0003
157	90	−0.518	0.002	5.1535	0.0316	0.0002
158	91	−0.48	0.004	5.1571	0.0316	0.0004
159	92	−0.37	0.002	5.1675	0.0314	0.0002
160	93	−0.384	0.003	5.1662	0.0315	0.0003
161	94	−0.253	0.002	5.1785	0.0313	0.0002
162	95	−0.219	0.008	5.1817	0.0313	0.0008
163	96	−0.123	0.006	5.1907	0.0313	0.0006
165	98	0	0	5.2022	0.0312	0
68	Er	150	82	−2.114	0.013	5.0548	0.0254	0.0030
152	84	−1.846	0.013	5.0843	0.0257	0.0027
154	86	−1.584	0.002	5.1129	0.0268	0.0021
156	88	−1.307	0.001	5.1429	0.0285	0.0018
158	90	−1.001	0.001	5.1761	0.0312	0.0015
160	92	−0.738	0.001	5.2045	0.0336	0.0012
162	94	−0.551	0.001	5.2246	0.0040	0.0010
164	96	−0.392	0.001	5.2389	0.0035	0.0007
166	98	−0.263	0.001	5.2516	0.0031	0.0005
167	99	−0.218	0.001	5.2560	0.0031	0.0004
168	100	−0.132	0.001	5.2644	0.0035	0.0002
170	102	0	0	5.2789	0.0041	0
69	Tm	153	84	−1.708	0.033	5.0643	0.0190	0.0030
154	85	−1.609	0.015	5.0755	0.0166	0.0019
156	87	−1.359	0.009	5.0976	0.0135	0.0006
157	88	−1.157	0.005	5.1140	0.0074	0.0008
158	89	−1.058	0.006	5.1235	0.0069	0.0007
159	90	−0.898	0.003	5.1392	0.0060	0.0004
160	91	−0.783	0.003	5.1504	0.0055	0.0004
161	92	−0.667	0.002	5.1616	0.0050	0.0003
162	93	−0.567	0.003	5.1713	0.0048	0.0005
163	94	−0.427	0.002	5.1849	0.0042	0.0002
164	95	−0.368	0.003	5.1906	0.0042	0.0006
165	96	−0.265	0.002	5.2004	0.0038	0.0002
166	97	−0.221	0.003	5.2046	0.0038	0.0003
167	98	−0.134	0.002	5.2129	0.0036	0.0003
168	99	−0.092	0.004	5.2170	0.0036	0.0004
169	100	0	0	5.2256	0.0035	0
170	101	0.048	0.001	5.2303	0.0036	0.0005
171	102	0.139	0.005	5.2388	0.0037	0.0006
172	103	0.164	0.022	5.2411	0.0052	0.0030
70	Yb	152	82	−2.746	0.004	5.0423	0.0146	0.0028
154	84	−2.335	0.005	5.0875	0.0105	0.0026
155	85	−2.181	0.007	5.1040	0.0110	0.0010
156	86	−2.015	0.002	5.1219	0.0103	0.0023
157	87	−1.908	0.009	5.1324	0.0100	0.0035
158	88	−1.737	0.001	5.1498	0.0088	0.0006
159	89	−1.618	0.009	5.1629	0.0084	0.0022
160	90	−1.462	0.001	5.1781	0.0076	0.0004
161	91	−1.353	0.001	5.1889	0.0072	0.0003
162	92	−1.191	0.001	5.2054	0.0067	0.0003
163	93	−1.089	0.001	5.2157	0.0064	0.0002
164	94	−0.942	0.001	5.2307	0.0060	0.0003
165	95	−0.8473	0.0003	5.2399	0.0058	0.0002
166	96	−0.7220	0.0004	5.2525	0.0057	0.0001
167	97	−0.6252	0.0003	5.2621	0.0056	0.0001
168	98	−0.5406	0.0003	5.2702	0.0056	0.0001
169	99	−0.4692	0.0003	5.2771	0.0056	0.0007
170	100	−0.3845	0.0001	5.2853	0.0056	0.0001
171	101	−0.3273	0.0001	5.2906	0.0057	0.0001
172	102	−0.2366	0.0001	5.2995	0.0058	0.0002
173	103	−0.1810	0.0001	5.3046	0.0059	0.0002
174	104	−0.1159	0.0001	5.3108	0.0060	0.0003
175	105	−0.0827	0.0074	5.3135	0.0061	0.0002
176	106	0	0	5.3215	0.0062	0
71	Lu	161	90	−1.5083	0.0013	5.2293	0.0320	0.0003
162	91	−1.3966	0.0012	5.2398	0.0317	0.0003
163	92	−1.2174	0.0012	5.2567	0.0312	0.0003
164	93	−1.1006	0.0012	5.2677	0.0310	0.0002
165	94	−0.9372	0.0007	5.2830	0.0307	0.0002
166	95	−0.7851	0.0008	5.2972	0.0305	0.0001
167	96	−0.6397	0.0007	5.3108	0.0303	0.0001
168	97	−0.5124	0.0010	5.3227	0.0302	0.0001
169	98	−0.4443	0.0006	5.3290	0.0302	0.0001
170	99	−0.3644	0.0006	5.3364	0.0302	0.0001
171	100	−0.2863	0.0007	5.3436	0.0302	0.0001
172	101	−0.2323	0.0007	5.3486	0.0302	0.0001
173	102	−0.1340	0.0010	5.3577	0.0303	0.0001
174	103	−0.0718	0.0006	5.3634	0.0303	0.0001
175	104	0	0	5.3700	0.0304	0
176	105	0.0425	0.0010	5.3739	0.0304	0.0002
177	106	0.1248	0.0009	5.3815	0.0305	0.0002
178	107	0.1714	0.0010	5.3857	0.0306	0.0002
179	108	0.2357	0.0010	5.3917	0.0307	0.0002
72	Hf	170	98	−0.494	0.009	5.2898	0.0055	0.0009
171	99	−0.366	0.005	5.3041	0.0049	0.0008
172	100	−0.322	0.006	5.3065	0.0043	0.0007
173	101	−0.244	0.004	5.3140	0.0038	0.0005
174	102	−0.180	0.003	5.3201	0.0035	0.0004
175	103	−0.091	0.002	5.3191	0.0036	0.0010
176	104	−0.091	0.001	5.3286	0.0032	0.0002
177	105	−0.065	0.001	5.3309	0.0031	0.0001
178	106	0	0	5.3371	0.0031	0
179	107	0.039	0.002	5.3408	0.0031	0.0001
180	108	0.040	0.005	5.3470	0.0032	0.0002
182	110	0.176	0.005	5.3516	0.0036	0.0005
73	Ta	181	108			5.3507	0.0034	
74	W	180	106	−0.169	0.006	5.3491	0.0022	0.0017
182	108	−0.099	0.005	5.3559	0.0017	0.0010
183	109	−0.047	0.006	5.3611	0.0020	0.0007
184	110	0	0	5.3658	0.0023	0
186	112	0.086	0.004	5.3743	0.0026	0.0009
75	Re	185	110	0	0	5.3596	0.0172	0
187	112	0.110	0.010	5.3698	0.0173	0.0009
76	Os	184	108	−0.320	0.018	5.3823	0.0022	0.0017
186	110	−0.231	0.015	5.3909	0.0017	0.0014
187	111	−0.205	0.016	5.3933	0.0018	0.0015
188	112	−0.144	0.011	5.3993	0.0011	0.0010
189	113	−0.119	0.012	5.4016	0.0012	0.0011
190	114	−0.068	0.006	5.4062	0.0013	0.0006
192	116	0	0	5.4126	0.0015	0
77	Ir	182	105	−0.283	0.006	5.3705	0.1061	0.0007
183	106	−0.203	0.004	5.3780	0.1061	0.0005
184	107	−0.176	0.003	5.3805	0.1061	0.0004
185	108	−0.123	0.003	5.3854	0.1061	0.0003
186	109	−0.073	0.004	5.3900	0.1061	0.0004
187	110	−0.168	0.003	5.3812	0.1061	0.0004
188	111	−0.140	0.004	5.3838	0.1061	0.0004
189	112	−0.076	0.002	5.3898	0.1061	0.0002
191	114	0	0	5.3968	0.1061	0
193	116	0.069	0.001	5.4032	0.1061	0.0001
78	Pt	178	100	−0.529	0.016	5.3728	0.0066	0.0015
179	101	−0.335	0.021	5.3915	0.0050	0.0019
180	102	−0.360	0.011	5.3891	0.0049	0.0010
181	103	−0.251	0.015	5.3996	0.0041	0.0014
182	104	−0.279	0.010	5.3969	0.0041	0.0009
183	105	−0.196	0.020	5.4038	0.0036	0.0019
184	106	−0.240	0.018	5.4015	0.0036	0.0017
185	107	−0.090	0.005	5.4148	0.0028	0.0005
186	108	−0.213	0.004	5.4037	0.0036	0.0004
187	109	−0.188	0.004	5.4063	0.0037	0.0004
188	110	−0.193	0.003	5.4053	0.0034	0.0003
189	111	−0.187	0.005	5.4060	0.0035	0.0005
190	112	−0.137	0.002	5.4108	0.0030	0.0002
191	113	−0.142	0.004	5.4102	0.0031	0.0004
192	114	−0.073	0.002	5.4169	0.0028	0.0002
193	115	−0.047	0.006	5.4191	0.0027	0.0006
194	116	0	0	5.4236	0.0025	0
195	117	0.036	0.002	5.4270	0.0026	0.0002
196	118	0.075	0.002	5.4307	0.0027	0.0002
198	120	0.154	0.002	5.4383	0.0032	0.0002
79	Au	183	104	−0.140	0.009	5.4247	0.0043	0.0008
184	105	−0.077	0.007	5.4306	0.0041	0.0011
185	106	−0.088	0.004	5.4296	0.0041	0.0008
186	107	−0.024	0.008	5.4354	0.0039	0.0007
187	108	−0.382	0.005	5.4018	0.0058	0.0008
188	109	−0.352	0.006	5.4049	0.0055	0.0008
189	110	−0.313	0.004	5.4084	0.0052	0.0006
190	111	−0.284	0.005	5.4109	0.0049	0.0006
191	112	−0.245	0.001	5.4147	0.0046	0.0004
192	113	−0.211	0.002	5.4179	0.0044	0.0003
193	114	−0.164	0.001	5.4221	0.0042	0.0002
194	115	−0.131	0.001	5.4252	0.0040	0.0002
195	116	−0.079	0.004	5.4298	0.0040	0.0006
196	117	−0.043	0.005	5.4332	0.0039	0.0004
197	118	0	0	5.4371	0.0038	0
198	119	0.031	0.002	5.4400	0.0038	0.0002
199	120	0.090	0.001	5.4454	0.0039	0.0001
80	Hg	181	101	−0.114	0.004	5.4364	0.0032	0.0004
182	102	−0.693	0.021	5.3833	0.0052	0.0020
183	103	−0.070	0.004	5.4405	0.0031	0.0004
184	104	−0.550	0.002	5.3949	0.0047	0.0002
185	105	−0.077	0.001	5.4397	0.0031	0.0001
186	106	−0.477	0.001	5.4017	0.0043	0.0001
187	107	−0.447	0.002	5.4046	0.0042	0.0002
188	108	−0.404	0.001	5.4085	0.0040	0.0001
189	109	−0.387	0.002	5.4100	0.0040	0.0002
190	110	−0.326	0.001	5.4158	0.0037	0.0001
191	111	−0.313	0.004	5.4171	0.0037	0.0004
192	112	−0.246	0.001	5.4232	0.0035	0.0001
193	113	−0.242	0.009	5.4238	0.0035	0.0008
194	114	−0.164	0.001	5.4309	0.0033	0.0001
195	115	−0.126	0.005	5.4345	0.0032	0.0005
196	116	−0.0825	0.0001	5.4385	0.0031	0.0001
197	117	−0.054	0.003	5.4412	0.0031	0.0003
198	118	0	0	5.4463	0.0031	0
199	119	0.0130	0.0001	5.4474	0.0031	0.0002
200	120	0.0942	0.0001	5.4551	0.0031	0.0003
201	121	0.1258	0.0001	5.4581	0.0032	0.0003
202	122	0.1981	0.0001	5.4648	0.0033	0.0003
203	123	0.231	0.004	5.4679	0.0035	0.0003
204	124	0.3001	0.0001	5.4744	0.0036	0.0003
205	125	0.333	0.002	5.4776	0.0038	0.0003
206	126	0.397	0.002	5.4837	0.0040	0.0003
81	Tl	188	107	−0.7708	0.0005	5.4017	0.0072	0.0013
190	109	−0.6693	0.0003	5.4121	0.0056	0.0013
191	110	−0.6201	0.0007	5.4169	0.0048	0.0003
192	111	−0.5967	0.0003	5.4191	0.0051	0.0012
193	112	−0.542	0.011	5.4243	0.0042	0.0008
194	113	−0.5261	0.0005	5.4259	0.0046	0.0010
195	114	−0.457	0.007	5.4325	0.0039	0.0006
196	115	−0.4546	0.0005	5.4327	0.0042	0.0009
197	116	−0.391	0.001	5.4388	0.0036	0.0002
198	117	−0.383	0.007	5.4396	0.0036	0.0006
199	118	−0.296	0.007	5.4479	0.0031	0.0006
200	119	−0.283	0.007	5.4491	0.0031	0.0006
201	120	−0.197	0.001	5.4573	0.0029	0.0004
202	121	−0.174	0.007	5.4595	0.0027	0.0006
203	122	−0.0978	0.0001	5.4666	0.0027	0.0002
204	123	−0.060	0.007	5.4704	0.0028	0.0006
205	124	0	0	5.4759	0.0026	0
207	126	0.0993	0.0002	5.4853	0.0027	0.0002
208	127	0.185	0.013	5.4946	0.0028	0.0012
82	Pb	182	100	−1.311	0.013	5.3788	0.0035	0.0012
183	101	−1.225	0.008	5.3869	0.0030	0.0007
184	102	−1.160	0.005	5.3930	0.0029	0.0005
185	103	−1.103	0.008	5.3984	0.0028	0.0007
186	104	−1.057	0.005	5.4027	0.0027	0.0005
187	105	−1.002	0.006	5.4079	0.0026	0.0006
188	106	−0.938	0.006	5.4139	0.0025	0.0006
189	107	−0.898	0.008	5.4177	0.0024	0.0007
190	108	−0.851	0.002	5.4222	0.0023	0.0005
191	109	−0.845	0.004	5.4229	0.0026	0.0011
192	110	−0.766	0.005	5.4300	0.0025	0.0011
193	111	−0.756	0.003	5.4310	0.0023	0.0007
194	112	−0.689	0.004	5.4372	0.0023	0.0009
195	113	−0.671	0.004	5.4389	0.0045	0.0011
196	114	−0.611	0.005	5.4444	0.0024	0.0014
197	115	−0.609	0.003	5.4446	0.0024	0.0014
198	116	−0.5258	0.0002	5.4524	0.0022	0.0012
199	117	−0.5206	0.0005	5.4529	0.0022	0.0012
200	118	−0.4322	0.0002	5.4611	0.0020	0.0010
201	119	−0.4127	0.0003	5.4629	0.0019	0.0009
202	120	−0.3307	0.0002	5.4705	0.0017	0.0007
203	121	−0.3071	0.0003	5.4727	0.0017	0.0007
204	122	−0.2249	0.0001	5.4803	0.0014	0.0005
205	123	−0.1983	0.0002	5.4828	0.0015	0.0005
206	124	−0.1189	0.0001	5.4902	0.0014	0.0003
207	125	−0.0743	0.0001	5.4943	0.0014	0.0002
208	126	0	0	5.5012	0.0013	0
209	127	0.0945	0.0005	5.5100	0.0014	0.0003
210	128	0.2125	0.0002	5.5208	0.0016	0.0007
211	129	0.3020	0.0003	5.5290	0.0017	0.0007
212	130	0.4178	0.0016	5.5396	0.0019	0.0003
214	132	0.6150	0.0011	5.5577	0.0023	0.0002
83	Bi	202	119	−0.408	0.002	5.4840	0.0069	0.0002
203	120	−0.330	0.002	5.4911	0.0058	0.0002
204	121	−0.305	0.003	5.4934	0.0055	0.0003
205	122	−0.224	0.001	5.5008	0.0044	0.0001
206	123	−0.196	0.001	5.5034	0.0040	0.0001
207	124	−0.119	0.002	5.5103	0.0032	0.0002
208	125	−0.071	0.002	5.5147	0.0028	0.0002
209	126	0	0	5.5211	0.0026	0
210	127	0.099	0.003	5.5300	0.0030	0.0003
212	129	0.307	0.004	5.5489	0.0054	0.0004
213	130	0.416	0.001	5.5586	0.0069	0.0001
84	Po	192	108	−0.403	0.019	5.5220	0.0178	0.0017
194	110	−0.462	0.016	5.5167	0.0178	0.0014
196	112	−0.496	0.013	5.5136	0.0178	0.0012
198	114	−0.485	0.017	5.5146	0.0178	0.0015
200	116	−0.426	0.014	5.5199	0.0178	0.0013
202	118	−0.336	0.015	5.5281	0.0177	0.0014
204	120	−0.229	0.014	5.5378	0.0177	0.0013
205	121	−0.216	0.014	5.5389	0.0177	0.0013
206	122	−0.116	0.014	5.5480	0.0177	0.0013
207	123	−0.092	0.014	5.5501	0.0177	0.0013
208	124	0	0	5.5584	0.0176	0
209	125	0.049	0.012	5.5628	0.0176	0.0011
210	126	0.134	0.010	5.5704	0.0176	0.0009
216	132	0.867	0.014	5.6359	0.0174	0.0012
218	134	1.092	0.015	5.6558	0.0173	0.0013
86	Rn	202	116	−0.4382	0.0004	5.5521	0.0181	0.0001
204	118	−0.3860	0.0003	5.5568	0.0180	0.0001
205	119	−0.3849	0.0003	5.5569	0.0180	0.0001
206	120	−0.3058	0.0003	5.5640	0.0178	0.0001
207	121	−0.2926	0.0002	5.5652	0.0178	0.0001
208	122	−0.2125	0.0002	5.5725	0.0177	0.00004
209	123	−0.1917	0.0001	5.5743	0.0177	0.00003
210	124	−0.1143	0.0001	5.5813	0.0177	0.00002
211	125	−0.0735	0.0001	5.5850	0.0176	0.00001
212	126	0	0	5.5915	0.0176	0
218	132	0.7000	0.0003	5.6540	0.0187	0.0001
219	133	0.8212	0.0003	5.6648	0.0191	0.0001
220	134	0.9151	0.0003	5.6731	0.0194	0.0002
221	135	1.0320	0.0004	5.6834	0.0199	0.0002
222	136	1.1236	0.0004	5.6915	0.0203	0.0002
87	Fr	207	120	−0.21794	0.00016	5.5720	0.0176	0.00004
208	121	−0.20804	0.00012	5.5729	0.0176	0.00003
209	122	−0.13043	0.00008	5.5799	0.0176	0.00002
210	123	−0.10831	0.00004	5.5818	0.0176	0.00002
211	124	−0.03757	0.00004	5.5882	0.0176	0.00001
212	125	0	0	5.5915	0.0176	0
213	126	0.06829	0.00008	5.5977	0.0176	0.00001
220	133	0.86725	0.00045	5.6688	0.0177	0.0001
221	134	0.98269	0.00033	5.6790	0.0177	0.0002
222	135	1.09543	0.00012	5.6890	0.0177	0.0002
223	136	1.16507	0.00008	5.6951	0.0178	0.0002
224	137	1.28937	0.00004	5.7061	0.0178	0.0002
225	138	1.34862	0.00022	5.7112	0.0178	0.0002
226	139	1.43700	0.00004	5.7190	0.0178	0.0002
227	140	1.60249	0.00008	5.7335	0.0179	0.0002
228	141	1.67522	0.00020	5.7399	0.0179	0.0003
88	Ra	208	120	−0.2560	0.0002	5.5850	0.0183	0.0024
209	121	−0.2530	0.0002	5.5853	0.0182	0.0022
210	122	−0.1820	0.0002	5.5917	0.0180	0.0017
211	123	−0.1680	0.0001	5.5929	0.0179	0.0015
212	124	−0.0990	0.0001	5.5991	0.0177	0.0009
213	125	−0.0660	0.0001	5.6020	0.0177	0.0006
214	126	0	0	5.6079	0.0177	0
220	132	0.6790	0.0002	5.6683	0.0215	0.0062
221	133	0.8050	0.0002	5.6795	0.0228	0.0073
222	134	0.8950	0.0002	5.6874	0.0239	0.0081
223	135	1.0070	0.0003	5.6973	0.0253	0.0091
224	136	1.0900	0.0003	5.7046	0.0263	0.0098
225	137	1.2080	0.0003	5.7150	0.0279	0.0108
226	138	1.2770	0.0003	5.7211	0.0288	0.0115
227	139	1.3650	0.0004	5.7283	0.0300	0.0123
228	140	1.4590	0.0004	5.7370	0.0315	0.0131
229	141	1.5560	0.0005	5.7455	0.0329	0.0140
230	142	1.6670	0.0005	5.7551	0.0346	0.0150
232	144	1.8540	0.0005	5.7714	0.0375	0.0166
90	Th	227	137	−0.508	0.003	5.7404	0.0165	0.0062
228	138	−0.413	0.001	5.7488	0.0152	0.0049
229	139	−0.334	0.001	5.7557	0.0143	0.0040
230	140	−0.2050	0.0004	5.7670	0.0131	0.0025
232	142	0	0	5.7848	0.0124	0
92	U	233	141	−0.435	0.001	5.8203	0.0049	0.0043
234	142	−0.334	0.001	5.8291	0.0052	0.0033
235	143	−0.2803	0.0002	5.8337	0.0041	0.0027
236	144	−0.1676	0.0002	5.8431	0.0038	0.0016
238	146	0	0	5.8571	0.0033	0
94	Pu	238	144	−0.082	0.004	5.8535	0.0378	0.0012
239	145	0	0	5.8601	0.0378	0
240	146	0.122	0.003	5.8701	0.0379	0.0016
241	147	0.179	0.004	5.8748	0.0379	0.0019
242	148	0.273	0.004	5.8823	0.0380	0.0024
244	150	0.426	0.008	5.8948	0.0382	0.0032
95	Am	241	146	−0.142	0.008	5.8928	0.0042	0.0012
243	148	0	0	5.9048	0.0035	0
96	Cm	242	146	−0.168	0.056	5.8285	0.0192	0.0049
244	148	0	0	5.8429	0.0181	0
245	149	0.054	0.011	5.8475	0.0182	0.0010
246	150	0.156	0.022	5.8562	0.0184	0.0020
248	152	0.303	0.054	5.8687	0.0193	0.0040
